Frame,Vehicle,Speed (km/h),Overspeed
396,car,10.06,No
396,car,22.5,No
396,car,16.22,No
396,car,20.12,No
396,car,14.23,No
396,car,4.5,No
396,car,31.82,No
396,car,26.24,No
396,truck,0.0,No
396,car,16.22,No
396,car,12.73,No
397,car,6.36,No
397,car,6.36,No
397,car,4.5,No
397,car,52.48,No
397,car,22.5,No
397,car,16.22,No
397,car,12.73,No
397,car,10.06,No
397,car,28.81,No
397,car,22.95,No
397,truck,0.0,No
397,car,14.23,No
397,car,6.36,No
398,car,4.5,No
398,car,6.36,No
398,car,14.23,No
398,car,27.37,No
398,car,19.09,No
398,car,19.09,No
398,car,0.0,No
398,car,10.06,No
398,car,32.45,No
398,car,16.22,No
398,truck,0.0,No
398,car,14.23,No
398,car,4.5,No
398,truck,42.45,No
399,car,0.0,No
399,car,16.22,No
399,car,22.5,No
399,car,10.06,No
399,car,16.22,No
399,car,16.22,No
399,car,10.06,No
399,car,25.46,No
399,car,22.5,No
399,truck,4.5,No
399,car,13.5,No
399,car,4.5,No
399,truck,22.5,No
399,truck,71.15,Yes
400,car,9.0,No
400,car,6.36,No
400,car,27.37,No
400,car,16.22,No
400,car,20.12,No
400,car,10.06,No
400,car,6.36,No
400,car,25.46,No
400,car,25.46,No
400,truck,4.5,No
400,car,20.12,No
400,car,10.06,No
400,truck,22.5,No
400,truck,64.9,Yes
401,car,10.06,No
401,car,10.06,No
401,car,26.24,No
401,car,16.22,No
401,car,16.22,No
401,car,16.22,No
401,car,12.73,No
401,car,31.82,No
401,car,19.09,No
401,truck,9.0,No
401,car,6.36,No
401,car,4.5,No
401,truck,36.28,No
401,truck,73.81,Yes
401,car,71.15,Yes
401,car,18.55,No
402,car,6.36,No
402,car,16.22,No
402,truck,22.5,No
402,car,14.23,No
402,car,20.12,No
402,car,10.06,No
402,car,6.36,No
402,car,19.09,No
402,car,22.5,No
402,truck,0.0,No
402,car,10.06,No
402,car,13.5,No
402,car,26.24,No
402,truck,67.5,Yes
402,car,106.2,Yes
402,car,6.36,No
403,car,6.36,No
403,car,6.36,No
403,car,68.54,Yes
403,car,16.22,No
403,car,14.23,No
403,car,12.73,No
403,car,6.36,No
403,car,32.45,No
403,car,20.12,No
403,truck,4.5,No
403,car,6.36,No
403,car,9.0,No
403,car,41.49,No
403,truck,67.5,Yes
403,car,94.93,Yes
403,car,9.0,No
404,car,4.5,No
404,car,12.73,No
404,car,41.49,No
404,car,10.06,No
404,car,22.5,No
404,car,12.73,No
404,car,4.5,No
404,car,31.82,No
404,car,20.12,No
404,truck,0.0,No
404,car,4.5,No
404,car,10.06,No
404,car,24.23,No
404,truck,73.81,Yes
404,car,83.7,Yes
404,car,10.06,No
404,car,14.23,No
405,car,4.5,No
405,car,4.5,No
405,truck,31.82,No
405,car,16.22,No
405,car,28.46,No
405,car,9.0,No
405,car,10.06,No
405,car,22.5,No
405,car,18.55,No
405,truck,0.0,No
405,car,6.36,No
405,car,6.36,No
405,car,38.71,No
405,truck,83.7,Yes
405,car,80.12,Yes
405,car,16.22,No
405,car,0.0,No
405,truck,4.5,No
406,car,4.5,No
406,car,10.06,No
406,car,31.82,No
406,car,22.5,No
406,car,22.5,No
406,car,14.23,No
406,car,9.0,No
406,car,19.09,No
406,car,16.22,No
406,truck,0.0,No
406,car,16.22,No
406,truck,77.42,Yes
406,car,67.5,Yes
406,car,4.5,No
406,car,20.12,No
406,bus,0.0,No
407,car,0.0,No
407,car,6.36,No
407,car,32.76,No
407,car,10.06,No
407,car,22.5,No
407,car,6.36,No
407,car,10.06,No
407,car,26.24,No
407,car,16.22,No
407,truck,0.0,No
407,car,22.5,No
407,truck,92.77,Yes
407,car,108.93,Yes
407,car,0.0,No
407,car,12.73,No
407,bus,4.5,No
408,car,6.36,No
408,car,12.73,No
408,car,32.45,No
408,car,14.23,No
408,car,20.12,No
408,car,9.0,No
408,car,10.06,No
408,car,25.46,No
408,car,12.73,No
408,truck,4.5,No
408,car,12.73,No
408,car,77.42,Yes
408,car,94.93,Yes
408,car,14.23,No
408,car,16.22,No
408,bus,9.0,No
409,car,12.73,No
409,car,9.0,No
409,car,60.37,Yes
409,car,12.73,No
409,car,22.5,No
409,car,10.06,No
409,car,14.23,No
409,car,19.09,No
409,car,10.06,No
409,truck,0.0,No
409,car,10.06,No
409,truck,99.92,Yes
409,car,107.34,Yes
409,car,4.5,No
409,car,10.06,No
409,bus,0.0,No
409,truck,30.19,No
410,car,0.0,No
410,car,10.06,No
410,car,27.37,No
410,car,16.22,No
410,car,26.24,No
410,car,10.06,No
410,car,16.22,No
410,car,22.5,No
410,car,20.12,No
410,truck,4.5,No
410,car,4.5,No
410,truck,103.6,Yes
410,car,98.8,Yes
410,car,4.5,No
410,car,12.73,No
410,bus,6.36,No
410,truck,36.28,No
411,car,0.0,No
411,car,10.06,No
411,truck,27.37,No
411,car,16.22,No
411,car,26.24,No
411,car,6.36,No
411,car,19.09,No
411,car,25.46,No
411,car,22.5,No
411,truck,0.0,No
411,car,9.0,No
411,truck,102.62,Yes
411,car,92.66,Yes
411,car,4.5,No
411,car,0.0,No
411,bus,0.0,No
411,car,36.28,No
412,car,4.5,No
412,car,6.36,No
412,truck,48.67,No
412,car,10.06,No
412,car,31.82,No
412,car,4.5,No
412,car,10.06,No
412,car,22.5,No
412,car,19.09,No
412,truck,0.0,No
412,car,4.5,No
412,truck,106.2,Yes
412,car,93.64,Yes
412,car,6.36,No
412,bus,4.5,No
412,car,78.72,Yes
413,car,4.5,No
413,car,10.06,No
413,truck,41.49,No
413,car,16.22,No
413,car,26.24,No
413,car,18.55,No
413,car,10.06,No
413,car,16.22,No
413,car,20.12,No
413,truck,0.0,No
413,car,6.36,No
413,truck,119.82,Yes
413,car,82.61,Yes
413,car,4.5,No
413,truck,4.5,No
413,car,58.67,No
414,car,4.5,No
414,car,6.36,No
414,car,38.71,No
414,car,6.36,No
414,car,32.45,No
414,car,10.06,No
414,car,12.73,No
414,car,16.22,No
414,car,10.06,No
414,truck,0.0,No
414,car,14.23,No
414,car,129.8,Yes
414,car,87.37,Yes
414,car,14.23,No
414,bus,6.36,No
414,car,66.44,Yes
415,car,9.0,No
415,car,12.73,No
415,car,32.45,No
415,car,9.0,No
415,car,30.19,No
415,car,6.36,No
415,car,10.06,No
415,car,16.22,No
415,car,12.73,No
415,truck,0.0,No
415,car,20.12,No
415,truck,124.46,Yes
415,car,74.89,Yes
415,car,14.23,No
415,truck,4.5,No
